Station Name,Travel Time
Warszawa Zachodnia_i,4
Warszawa Zachodnia_o,4
Warszawa Centralna_i,7
Warszawa Centralna_o,6
Warszawa Wschodnia_i,3
Warszawa Wschodnia_o,14
Legionowo_i,2
Legionowo_o,8
Nowy Dwór Mazowiecki_i,1
Nowy Dwór Mazowiecki_o,28
Ciechanów_i,2
Ciechanów_o,15
Mława_i,2
Mława_o,9
Działdowo_i,2
Działdowo_o,31
Iława Główna_i,2
Iława Główna_o,16
Prabuty_i,1
Prabuty_o,18
Malbork_i,2
Malbork_o,11
Tczew_i,4
Tczew_o,15
Gdańsk Główny_i,3
Gdańsk Główny_o,4
Gdańsk Wrzeszcz_i,2
Gdańsk Wrzeszcz_o,4
Gdańsk Oliwa_i,1
Gdańsk Oliwa_o,4
Sopot_i,2
Sopot_o,8
Gdynia Główna_i,6
Gdynia Główna_o,820
