Station Name,Travel Time
Wrocław Główny_i,0
Wrocław Główny_o,20
Oława_i,1
Oława_o,8
Brzeg_i,1
Brzeg_o,20
Opole Główne_i,5
Opole Główne_o,20
Strzelce Opolskie_i,1
Strzelce Opolskie_o,27
Gliwice_i,2
Gliwice_o,6
Zabrze_i,1
Zabrze_o,15
Katowice_i,5
Katowice_o,12
Mysłowice_i,1
Mysłowice_o,9
Jaworzno Szczakowa_i,1
Jaworzno Szczakowa_o,9
Trzebinia_i,1
Trzebinia_o,8
Krzeszowice_i,1
Krzeszowice_o,16
Kraków Główny_i,10
Kraków Główny_o,5
Kraków Płaszów_i,1
Kraków Płaszów_o,20
Bochnia_i,1
Bochnia_o,7
Brzesko Okocim_i,1
Brzesko Okocim_o,13
Tarnów_i,2
Tarnów_o,16
Dębica_i,1
Dębica_o,7
Ropczyce_i,1
Ropczyce_o,5
Sędziszów Małopolski_i,1
Sędziszów Małopolski_o,14
Rzeszów Główny_i,3
Rzeszów Główny_o,11
Łańcut_i,1
Łańcut_o,14
Przeworsk_i,1
Przeworsk_o,10
Jarosław_i,1
Jarosław_o,9
Radymno_i,1
Radymno_o,13
Przemyśl Zasanie_i,1
Przemyśl Zasanie_o,3
Przemyśl Główny_i,5
Przemyśl Główny_o,1740
